fid,srtm_36_04,X,Y
"554",811.0000000000,-2.6220833333,42.3904166670
"555",833.0000000000,-2.6212500000,42.3904166670
"556",848.0000000000,-2.6204166667,42.3904166670
"557",839.0000000000,-2.6195833333,42.3904166670
"558",825.0000000000,-2.6187500000,42.3904166670
"559",815.0000000000,-2.6179166667,42.3904166670
"560",807.0000000000,-2.6170833333,42.3904166670
"561",803.0000000000,-2.6162500000,42.3904166670
"562",797.0000000000,-2.6154166667,42.3904166670
"563",789.0000000000,-2.6145833333,42.3904166670
"564",794.0000000000,-2.6137500000,42.3904166670
"565",790.0000000000,-2.6129166667,42.3904166670
"566",780.0000000000,-2.6120833333,42.3904166670
"567",770.0000000000,-2.6112500000,42.3904166670
"568",762.0000000000,-2.6104166667,42.3904166670
"569",766.0000000000,-2.6095833333,42.3904166670
"570",764.0000000000,-2.6087500000,42.3904166670
"571",761.0000000000,-2.6079166667,42.3904166670
"572",755.0000000000,-2.6070833333,42.3904166670
"573",738.0000000000,-2.6062500000,42.3904166670
"574",723.0000000000,-2.6054166667,42.3904166670
"575",711.0000000000,-2.6045833333,42.3904166670
"576",707.0000000000,-2.6037500000,42.3904166670
"577",709.0000000000,-2.6029166667,42.3904166670
"578",709.0000000000,-2.6020833333,42.3904166670
"579",700.0000000000,-2.6012500000,42.3904166670
"580",701.0000000000,-2.6004166667,42.3904166670
"581",710.0000000000,-2.5995833333,42.3904166670
"582",726.0000000000,-2.5987500000,42.3904166670
"583",729.0000000000,-2.5979166667,42.3904166670
"584",729.0000000000,-2.5970833333,42.3904166670
"585",726.0000000000,-2.5962500000,42.3904166670
"586",726.0000000000,-2.5954166667,42.3904166670
"587",728.0000000000,-2.5945833333,42.3904166670
"588",726.0000000000,-2.5937500000,42.3904166670
"589",724.0000000000,-2.5929166667,42.3904166670
"590",722.0000000000,-2.5920833333,42.3904166670
"591",721.0000000000,-2.5912500000,42.3904166670
"592",713.0000000000,-2.5904166667,42.3904166670
"593",707.0000000000,-2.5895833333,42.3904166670
"594",700.0000000000,-2.5887500000,42.3904166670
"595",695.0000000000,-2.5879166667,42.3904166670
"596",689.0000000000,-2.5870833333,42.3904166670
"597",681.0000000000,-2.5862500000,42.3904166670
"598",681.0000000000,-2.5854166667,42.3904166670
"599",683.0000000000,-2.5845833333,42.3904166670
"600",680.0000000000,-2.5837500000,42.3904166670
"601",681.0000000000,-2.5829166667,42.3904166670
"602",698.0000000000,-2.5820833333,42.3904166670
"603",716.0000000000,-2.5812500000,42.3904166670
"604",727.0000000000,-2.5804166667,42.3904166670
"605",728.0000000000,-2.5795833333,42.3904166670
"606",726.0000000000,-2.5787500000,42.3904166670
"607",725.0000000000,-2.5779166667,42.3904166670
"608",726.0000000000,-2.5770833333,42.3904166670
"609",725.0000000000,-2.5762500000,42.3904166670
"610",723.0000000000,-2.5754166667,42.3904166670
"611",716.0000000000,-2.5745833333,42.3904166670
"612",700.0000000000,-2.5737500000,42.3904166670
"613",677.0000000000,-2.5729166667,42.3904166670
"614",659.0000000000,-2.5720833333,42.3904166670
"615",644.0000000000,-2.5712500000,42.3904166670
"616",630.0000000000,-2.5704166667,42.3904166670
"617",618.0000000000,-2.5695833333,42.3904166670
"618",610.0000000000,-2.5687500000,42.3904166670
"619",615.0000000000,-2.5679166667,42.3904166670
"620",628.0000000000,-2.5670833333,42.3904166670
"621",642.0000000000,-2.5662500000,42.3904166670
"622",652.0000000000,-2.5654166667,42.3904166670
"623",654.0000000000,-2.5645833333,42.3904166670
"624",647.0000000000,-2.5637500000,42.3904166670
"625",641.0000000000,-2.5629166667,42.3904166670
"626",633.0000000000,-2.5620833333,42.3904166670
"627",636.0000000000,-2.5612500000,42.3904166670
"628",642.0000000000,-2.5604166667,42.3904166670
"629",643.0000000000,-2.5595833333,42.3904166670
"630",637.0000000000,-2.5587500000,42.3904166670
"631",624.0000000000,-2.5579166667,42.3904166670
"632",605.0000000000,-2.5570833333,42.3904166670
"633",595.0000000000,-2.5562500000,42.3904166670
"634",595.0000000000,-2.5554166667,42.3904166670
"635",601.0000000000,-2.5545833333,42.3904166670
"636",597.0000000000,-2.5537500000,42.3904166670
"637",584.0000000000,-2.5529166667,42.3904166670
"638",571.0000000000,-2.5520833333,42.3904166670
"639",565.0000000000,-2.5512500000,42.3904166670
"640",561.0000000000,-2.5504166667,42.3904166670
"641",558.0000000000,-2.5495833333,42.3904166670
"642",555.0000000000,-2.5487500000,42.3904166670
"643",555.0000000000,-2.5479166667,42.3904166670
"644",553.0000000000,-2.5470833333,42.3904166670
"645",550.0000000000,-2.5462500000,42.3904166670
"646",549.0000000000,-2.5454166667,42.3904166670
"647",548.0000000000,-2.5445833333,42.3904166670
"648",546.0000000000,-2.5437500000,42.3904166670
"649",544.0000000000,-2.5429166667,42.3904166670
"650",540.0000000000,-2.5420833333,42.3904166670
"651",536.0000000000,-2.5412500000,42.3904166670
"652",533.0000000000,-2.5404166667,42.3904166670
"653",531.0000000000,-2.5395833333,42.3904166670
"654",529.0000000000,-2.5387500000,42.3904166670
"655",528.0000000000,-2.5379166667,42.3904166670
"656",526.0000000000,-2.5370833333,42.3904166670
"657",524.0000000000,-2.5362500000,42.3904166670
"658",524.0000000000,-2.5354166667,42.3904166670
"659",524.0000000000,-2.5345833333,42.3904166670
"660",527.0000000000,-2.5337500000,42.3904166670
"661",534.0000000000,-2.5329166667,42.3904166670
"662",543.0000000000,-2.5320833333,42.3904166670
"663",547.0000000000,-2.5312500000,42.3904166670
"664",542.0000000000,-2.5304166667,42.3904166670
"665",535.0000000000,-2.5295833333,42.3904166670
"666",533.0000000000,-2.5287500000,42.3904166670
"667",535.0000000000,-2.5279166667,42.3904166670
"668",538.0000000000,-2.5270833333,42.3904166670
"669",542.0000000000,-2.5262500000,42.3904166670
"670",545.0000000000,-2.5254166667,42.3904166670
"671",549.0000000000,-2.5245833333,42.3904166670
"672",560.0000000000,-2.5237500000,42.3904166670
"673",568.0000000000,-2.5229166667,42.3904166670
"674",566.0000000000,-2.5220833333,42.3904166670
"675",559.0000000000,-2.5212500000,42.3904166670
"676",551.0000000000,-2.5204166667,42.3904166670
"677",547.0000000000,-2.5195833333,42.3904166670
"678",545.0000000000,-2.5187500000,42.3904166670
"679",547.0000000000,-2.5179166667,42.3904166670
"680",546.0000000000,-2.5170833333,42.3904166670
"681",543.0000000000,-2.5162500000,42.3904166670
"682",539.0000000000,-2.5154166667,42.3904166670
"683",538.0000000000,-2.5145833333,42.3904166670
"684",536.0000000000,-2.5137500000,42.3904166670
"685",535.0000000000,-2.5129166667,42.3904166670
"686",534.0000000000,-2.5120833333,42.3904166670
"687",531.0000000000,-2.5112500000,42.3904166670
"688",530.0000000000,-2.5104166667,42.3904166670
"689",530.0000000000,-2.5095833333,42.3904166670
"690",530.0000000000,-2.5087500000,42.3904166670
"691",530.0000000000,-2.5079166667,42.3904166670
"692",531.0000000000,-2.5070833333,42.3904166670
"693",531.0000000000,-2.5062500000,42.3904166670
"694",531.0000000000,-2.5054166667,42.3904166670
"695",532.0000000000,-2.5045833333,42.3904166670
"696",532.0000000000,-2.5037500000,42.3904166670
"697",531.0000000000,-2.5029166667,42.3904166670
"698",531.0000000000,-2.5020833333,42.3904166670
"699",530.0000000000,-2.5012500000,42.3904166670
"700",530.0000000000,-2.5004166667,42.3904166670
"701",531.0000000000,-2.4995833333,42.3904166670
"702",531.0000000000,-2.4987500000,42.3904166670
"703",531.0000000000,-2.4979166667,42.3904166670
"704",533.0000000000,-2.4970833333,42.3904166670
"705",533.0000000000,-2.4962500000,42.3904166670
"706",532.0000000000,-2.4954166667,42.3904166670
"707",533.0000000000,-2.4945833333,42.3904166670
"708",535.0000000000,-2.4937500000,42.3904166670
"709",534.0000000000,-2.4929166667,42.3904166670
"710",533.0000000000,-2.4920833333,42.3904166670
"711",531.0000000000,-2.4912500000,42.3904166670
"712",530.0000000000,-2.4904166667,42.3904166670
"713",530.0000000000,-2.4895833333,42.3904166670
"714",531.0000000000,-2.4887500000,42.3904166670
"715",531.0000000000,-2.4879166667,42.3904166670
"716",530.0000000000,-2.4870833333,42.3904166670
"717",527.0000000000,-2.4862500000,42.3904166670
"718",516.0000000000,-2.4854166667,42.3904166670
"719",499.0000000000,-2.4845833333,42.3904166670
"720",487.0000000000,-2.4837500000,42.3904166670
"721",485.0000000000,-2.4829166667,42.3904166670
"722",480.0000000000,-2.4820833333,42.3904166670
"723",480.0000000000,-2.4812500000,42.3904166670
"724",482.0000000000,-2.4804166667,42.3904166670
"725",479.0000000000,-2.4795833333,42.3904166670
"726",476.0000000000,-2.4787500000,42.3904166670
"727",477.0000000000,-2.4779166667,42.3904166670
"728",475.0000000000,-2.4770833333,42.3904166670
"729",473.0000000000,-2.4762500000,42.3904166670
"730",472.0000000000,-2.4754166667,42.3904166670
"731",472.0000000000,-2.4745833333,42.3904166670
"732",471.0000000000,-2.4737500000,42.3904166670
"733",474.0000000000,-2.4729166667,42.3904166670
"734",473.0000000000,-2.4720833333,42.3904166670
"735",471.0000000000,-2.4712500000,42.3904166670
"736",470.0000000000,-2.4704166667,42.3904166670
"737",470.0000000000,-2.4695833333,42.3904166670
"738",471.0000000000,-2.4687500000,42.3904166670
"739",470.0000000000,-2.4679166667,42.3904166670
"740",469.0000000000,-2.4670833333,42.3904166670
"741",469.0000000000,-2.4662500000,42.3904166670
"742",469.0000000000,-2.4654166667,42.3904166670
"743",469.0000000000,-2.4645833333,42.3904166670
"744",469.0000000000,-2.4637500000,42.3904166670
"745",469.0000000000,-2.4629166667,42.3904166670
"746",468.0000000000,-2.4620833333,42.3904166670
"747",468.0000000000,-2.4612500000,42.3904166670
"748",469.0000000000,-2.4604166667,42.3904166670
"749",468.0000000000,-2.4595833333,42.3904166670
"750",467.0000000000,-2.4587500000,42.3895833330
"751",465.0000000000,-2.4579166667,42.3895833330
"752",461.0000000000,-2.4570833333,42.3895833330
"753",461.0000000000,-2.4562500000,42.3895833330
"754",470.0000000000,-2.4554166667,42.3895833330
"755",481.0000000000,-2.4545833333,42.3895833330
"756",491.0000000000,-2.4537500000,42.3895833330
"757",509.0000000000,-2.4529166667,42.3895833330
"758",541.0000000000,-2.4520833333,42.3895833330
"759",577.0000000000,-2.4512500000,42.3895833330
"760",576.0000000000,-2.4504166667,42.3895833330
"761",576.0000000000,-2.4495833333,42.3895833330
"762",574.0000000000,-2.4487500000,42.3895833330
"763",571.0000000000,-2.4479166667,42.3895833330
"764",564.0000000000,-2.4470833333,42.3895833330
"765",558.0000000000,-2.4462500000,42.3895833330
"766",554.0000000000,-2.4454166667,42.3895833330
"767",551.0000000000,-2.4445833333,42.3895833330
"768",547.0000000000,-2.4437500000,42.3895833330
"769",545.0000000000,-2.4429166667,42.3895833330
"770",545.0000000000,-2.4420833333,42.3895833330
"771",540.0000000000,-2.4412500000,42.3895833330
"772",538.0000000000,-2.4404166667,42.3895833330
"773",538.0000000000,-2.4395833333,42.3895833330
"774",536.0000000000,-2.4387500000,42.3895833330
"775",534.0000000000,-2.4379166667,42.3895833330
"776",533.0000000000,-2.4370833333,42.3895833330
"777",534.0000000000,-2.4362500000,42.3895833330
"778",532.0000000000,-2.4354166667,42.3895833330
"779",532.0000000000,-2.4345833333,42.3895833330
"780",540.0000000000,-2.4337500000,42.3895833330
"781",543.0000000000,-2.4329166667,42.3895833330
"782",542.0000000000,-2.4320833333,42.3895833330
"783",539.0000000000,-2.4312500000,42.3895833330
"784",539.0000000000,-2.4304166667,42.3895833330
"785",539.0000000000,-2.4295833333,42.3895833330
"786",538.0000000000,-2.4287500000,42.3895833330
"787",540.0000000000,-2.4279166667,42.3895833330
"788",538.0000000000,-2.4270833333,42.3895833330
"789",535.0000000000,-2.4262500000,42.3895833330
"790",535.0000000000,-2.4254166667,42.3895833330
"791",534.0000000000,-2.4245833333,42.3895833330
"792",534.0000000000,-2.4237500000,42.3895833330
"793",540.0000000000,-2.4229166667,42.3895833330
"794",548.0000000000,-2.4220833333,42.3895833330
"795",552.0000000000,-2.4212500000,42.3895833330
"796",542.0000000000,-2.4204166667,42.3895833330
"797",526.0000000000,-2.4195833333,42.3895833330
"798",519.0000000000,-2.4187500000,42.3895833330
"799",514.0000000000,-2.4179166667,42.3895833330
"800",510.0000000000,-2.4170833333,42.3895833330
"801",507.0000000000,-2.4162500000,42.3895833330
"802",503.0000000000,-2.4154166667,42.3895833330
"803",500.0000000000,-2.4145833333,42.3895833330
"804",497.0000000000,-2.4137500000,42.3895833330
"805",494.0000000000,-2.4129166667,42.3895833330
"806",493.0000000000,-2.4120833333,42.3895833330
"807",492.0000000000,-2.4112500000,42.3895833330
"808",491.0000000000,-2.4104166667,42.3895833330
"809",490.0000000000,-2.4095833333,42.3895833330
"810",489.0000000000,-2.4087500000,42.3895833330
"811",487.0000000000,-2.4079166667,42.3895833330
"812",488.0000000000,-2.4070833333,42.3895833330
"813",494.0000000000,-2.4062500000,42.3895833330
"814",492.0000000000,-2.4054166667,42.3895833330
"815",488.0000000000,-2.4045833333,42.3895833330
"816",484.0000000000,-2.4037500000,42.3895833330
"817",481.0000000000,-2.4029166667,42.3895833330
"818",480.0000000000,-2.4020833333,42.3895833330
"819",479.0000000000,-2.4012500000,42.3895833330
"820",477.0000000000,-2.4004166667,42.3895833330
"821",476.0000000000,-2.3995833333,42.3895833330
"822",475.0000000000,-2.3987500000,42.3895833330
"823",477.0000000000,-2.3979166667,42.3895833330
"824",480.0000000000,-2.3970833333,42.3895833330
"825",482.0000000000,-2.3962500000,42.3895833330
"826",481.0000000000,-2.3954166667,42.3895833330
"827",476.0000000000,-2.3945833333,42.3895833330
"828",478.0000000000,-2.3937500000,42.3895833330
"829",489.0000000000,-2.3929166667,42.3895833330
"830",496.0000000000,-2.3920833333,42.3895833330
"831",495.0000000000,-2.3912500000,42.3895833330
"832",493.0000000000,-2.3904166667,42.3895833330
"833",491.0000000000,-2.3895833333,42.3895833330
"834",490.0000000000,-2.3887500000,42.3895833330
"835",490.0000000000,-2.3879166667,42.3895833330
"836",491.0000000000,-2.3870833333,42.3895833330
"837",495.0000000000,-2.3862500000,42.3895833330
"838",496.0000000000,-2.3854166667,42.3895833330
"839",498.0000000000,-2.3845833333,42.3895833330
"840",499.0000000000,-2.3837500000,42.3895833330
"841",501.0000000000,-2.3829166667,42.3895833330
"842",503.0000000000,-2.3820833333,42.3895833330
"843",506.0000000000,-2.3812500000,42.3895833330
"844",511.0000000000,-2.3804166667,42.3895833330
"845",514.0000000000,-2.3795833333,42.3895833330
"846",517.0000000000,-2.3787500000,42.3895833330
"847",520.0000000000,-2.3779166667,42.3895833330
"848",515.0000000000,-2.3770833333,42.3895833330
"849",506.0000000000,-2.3762500000,42.3895833330
"850",505.0000000000,-2.3754166667,42.3895833330
"851",503.0000000000,-2.3745833333,42.3895833330
"852",503.0000000000,-2.3737500000,42.3895833330
"853",504.0000000000,-2.3729166667,42.3895833330
"854",506.0000000000,-2.3720833333,42.3895833330
"855",505.0000000000,-2.3712500000,42.3895833330
"856",512.0000000000,-2.3704166667,42.3895833330
"857",512.0000000000,-2.3695833333,42.3895833330
"858",504.0000000000,-2.3687500000,42.3895833330
"859",498.0000000000,-2.3679166667,42.3895833330
"860",495.0000000000,-2.3670833333,42.3895833330
"861",493.0000000000,-2.3662500000,42.3895833330
"862",490.0000000000,-2.3654166667,42.3895833330
"863",486.0000000000,-2.3645833333,42.3895833330
"864",487.0000000000,-2.3637500000,42.3895833330
"865",487.0000000000,-2.3629166667,42.3895833330
"866",486.0000000000,-2.3620833333,42.3895833330
"867",488.0000000000,-2.3612500000,42.3895833330
"868",484.0000000000,-2.3604166667,42.3895833330
"869",481.0000000000,-2.3595833333,42.3895833330
"870",479.0000000000,-2.3587500000,42.3895833330
"871",476.0000000000,-2.3579166667,42.3895833330
"872",478.0000000000,-2.3570833333,42.3895833330
"873",474.0000000000,-2.3562500000,42.3895833330
"874",474.0000000000,-2.3554166667,42.3895833330
"875",473.0000000000,-2.3545833333,42.3895833330
"876",473.0000000000,-2.3537500000,42.3895833330
"877",473.0000000000,-2.3529166667,42.3895833330
"878",476.0000000000,-2.3520833333,42.3895833330
"879",476.0000000000,-2.3512500000,42.3895833330
"880",474.0000000000,-2.3504166667,42.3895833330
"881",476.0000000000,-2.3495833333,42.3895833330
"882",477.0000000000,-2.3487500000,42.3895833330
"883",473.0000000000,-2.3479166667,42.3895833330
"884",471.0000000000,-2.3470833333,42.3895833330
"885",470.0000000000,-2.3462500000,42.3895833330
"886",468.0000000000,-2.3454166667,42.3895833330
"887",464.0000000000,-2.3445833333,42.3895833330
"888",463.0000000000,-2.3437500000,42.3895833330
"889",459.0000000000,-2.3429166667,42.3895833330
"890",455.0000000000,-2.3420833333,42.3895833330
"891",452.0000000000,-2.3412500000,42.3895833330
"892",450.0000000000,-2.3404166667,42.3895833330
"893",445.0000000000,-2.3395833333,42.3895833330
"894",442.0000000000,-2.3387500000,42.3895833330
"895",430.0000000000,-2.3379166667,42.3895833330
"896",422.0000000000,-2.3370833333,42.3895833330
"897",419.0000000000,-2.3362500000,42.3895833330
"898",419.0000000000,-2.3354166667,42.3895833330
"899",421.0000000000,-2.3345833333,42.3895833330
"900",418.0000000000,-2.3337500000,42.3895833330
"901",420.0000000000,-2.3329166667,42.3895833330
